group,index,text,agg,val
control,127,"On the college level, Artis could score from many different areas on the floor as you can see in the video below.",mean,2.2196826934814453
control,127,"On the college level, Artis could score from many different areas on the floor as you can see in the video below.",max,14.311241149902344
control,127,"On the college level, Artis could score from many different areas on the floor as you can see in the video below.",last,11.167842864990234
control,128,"She's been working on other issues - Syria, the DPRK [North Korea] today.",mean,6.8797454833984375
control,128,"She's been working on other issues - Syria, the DPRK [North Korea] today.",max,29.858295440673828
control,128,"She's been working on other issues - Syria, the DPRK [North Korea] today.",last,29.858295440673828
control,129,(Daniel B. Ravicher is the Law Center's legal director.),mean,0.0
control,129,(Daniel B. Ravicher is the Law Center's legal director.),max,0.0
control,129,(Daniel B. Ravicher is the Law Center's legal director.),last,0.0
control,130,"He stood in the top lane, did the dirty work, and was repaid by his team by putting on good carry performances and helping CJ lock down a top three seed in the regular season.",mean,0.0
control,130,"He stood in the top lane, did the dirty work, and was repaid by his team by putting on good carry performances and helping CJ lock down a top three seed in the regular season.",max,0.0
control,130,"He stood in the top lane, did the dirty work, and was repaid by his team by putting on good carry performances and helping CJ lock down a top three seed in the regular season.",last,0.0
control,131,"Evolutionary biology has helped scientists understand why the world looks the way it does for more than 150 years, since Charles Darwin released On the Origin of Species back in 1859.",mean,0.0
control,131,"Evolutionary biology has helped scientists understand why the world looks the way it does for more than 150 years, since Charles Darwin released On the Origin of Species back in 1859.",max,0.0
control,131,"Evolutionary biology has helped scientists understand why the world looks the way it does for more than 150 years, since Charles Darwin released On the Origin of Species back in 1859.",last,0.0
control,132,"“This application needs to be seen as a once-in-a-lifetime opportunity to transition the local economy to one based upon high skills and high wages,” Miller Argent said.",mean,0.0
control,132,"“This application needs to be seen as a once-in-a-lifetime opportunity to transition the local economy to one based upon high skills and high wages,” Miller Argent said.",max,0.0
control,132,"“This application needs to be seen as a once-in-a-lifetime opportunity to transition the local economy to one based upon high skills and high wages,” Miller Argent said.",last,0.0
control,133,It is passed down from people like the man who wrote me that email.,mean,0.0
control,133,It is passed down from people like the man who wrote me that email.,max,0.0
control,133,It is passed down from people like the man who wrote me that email.,last,0.0
control,134,"They lay it out pretty clearly, especially for those authors who maybe didn't do so well in economics classes:Amazon then goes one step further, driving a real wedge between Hachette and authors with the following paragraph:Are there legitimate concerns that some may have about Amazon's position in the marketplace?",mean,0.0
control,134,"They lay it out pretty clearly, especially for those authors who maybe didn't do so well in economics classes:Amazon then goes one step further, driving a real wedge between Hachette and authors with the following paragraph:Are there legitimate concerns that some may have about Amazon's position in the marketplace?",max,0.0
control,134,"They lay it out pretty clearly, especially for those authors who maybe didn't do so well in economics classes:Amazon then goes one step further, driving a real wedge between Hachette and authors with the following paragraph:Are there legitimate concerns that some may have about Amazon's position in the marketplace?",last,0.0
control,135,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",mean,0.0
control,135,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",max,0.0
control,135,"Finance Minister Arun Jaitley said that it would take two to three weeks to re-calibrate the machines, according to the Financial Times.",last,0.0
control,136,"Suffer from Temporary Hypoglycemia (low blood sugar if I don’t eat)

Acid Reflux/Gastritis.",mean,0.0
control,136,"Suffer from Temporary Hypoglycemia (low blood sugar if I don’t eat)

Acid Reflux/Gastritis.",max,0.0
control,136,"Suffer from Temporary Hypoglycemia (low blood sugar if I don’t eat)

Acid Reflux/Gastritis.",last,0.0
control,137,40.,mean,0.0
control,137,40.,max,0.0
control,137,40.,last,0.0
control,138,"There are a tremendous amount of theories put out about the way porn potentially affects people's brains, but these theories are not being critically assessed.",mean,0.0
control,138,"There are a tremendous amount of theories put out about the way porn potentially affects people's brains, but these theories are not being critically assessed.",max,0.0
control,138,"There are a tremendous amount of theories put out about the way porn potentially affects people's brains, but these theories are not being critically assessed.",last,0.0
control,139,"These include reducing the need for electric lighting by creating new, enlarged windows and skylights, designed to protect interior spaces from direct sun in the summer, while also encouraging winter sun.",mean,0.0
control,139,"These include reducing the need for electric lighting by creating new, enlarged windows and skylights, designed to protect interior spaces from direct sun in the summer, while also encouraging winter sun.",max,0.0
control,139,"These include reducing the need for electric lighting by creating new, enlarged windows and skylights, designed to protect interior spaces from direct sun in the summer, while also encouraging winter sun.",last,0.0
control,140,What additional information should you hunt out to make a more balanced viewpoint?,mean,0.0
control,140,What additional information should you hunt out to make a more balanced viewpoint?,max,0.0
control,140,What additional information should you hunt out to make a more balanced viewpoint?,last,0.0
control,141,"“We were getting flak, which was rightly deserved at the time, but those are the times you have to show a bit of steel and character.",mean,0.0
control,141,"“We were getting flak, which was rightly deserved at the time, but those are the times you have to show a bit of steel and character.",max,0.0
control,141,"“We were getting flak, which was rightly deserved at the time, but those are the times you have to show a bit of steel and character.",last,0.0
control,142,"[53]

Muhammad al-Baqir, the Fourth (Isma'ili) or Fifth (Twelver) Imam said of the Mahdi:

The Master of the Command was named as the Mahdi because he will dig out the Torah and other heavenly books from the cave in Antioch.",mean,0.0
control,142,"[53]

Muhammad al-Baqir, the Fourth (Isma'ili) or Fifth (Twelver) Imam said of the Mahdi:

The Master of the Command was named as the Mahdi because he will dig out the Torah and other heavenly books from the cave in Antioch.",max,0.0
control,142,"[53]

Muhammad al-Baqir, the Fourth (Isma'ili) or Fifth (Twelver) Imam said of the Mahdi:

The Master of the Command was named as the Mahdi because he will dig out the Torah and other heavenly books from the cave in Antioch.",last,0.0
control,143,"Other start-ups offering less expensive consumer products include Casper, which sells mail-order mattresses to consumers online for as little as $500, nearly a tenth of the cost of high-end bed sets.",mean,0.0
control,143,"Other start-ups offering less expensive consumer products include Casper, which sells mail-order mattresses to consumers online for as little as $500, nearly a tenth of the cost of high-end bed sets.",max,0.0
control,143,"Other start-ups offering less expensive consumer products include Casper, which sells mail-order mattresses to consumers online for as little as $500, nearly a tenth of the cost of high-end bed sets.",last,0.0
control,144,"The attorney general slammed what she described as the state's attempt to get into the business of ""legislating identity.""",mean,2.4540817737579346
control,144,"The attorney general slammed what she described as the state's attempt to get into the business of ""legislating identity.""",max,25.57094383239746
control,144,"The attorney general slammed what she described as the state's attempt to get into the business of ""legislating identity.""",last,25.57094383239746
control,145,World's 10 deadliest street drugs 1/10 10.,mean,0.0
control,145,World's 10 deadliest street drugs 1/10 10.,max,0.0
control,145,World's 10 deadliest street drugs 1/10 10.,last,0.0
control,146,"Acknowledgments

Machine-readable bibliographic record - MARC, RIS, BibTeX

Document Object Identifier (DOI): 10.3386/w21003

Published: Danny Yagan, 2015.",mean,0.0
control,146,"Acknowledgments

Machine-readable bibliographic record - MARC, RIS, BibTeX

Document Object Identifier (DOI): 10.3386/w21003

Published: Danny Yagan, 2015.",max,0.0
control,146,"Acknowledgments

Machine-readable bibliographic record - MARC, RIS, BibTeX

Document Object Identifier (DOI): 10.3386/w21003

Published: Danny Yagan, 2015.",last,0.0
control,147,"Kelly — who in his application called affirmative action and slavery the same morally — will replace retiring Justice David Prosser on Aug. 1, the start of the court's new term.",mean,0.5202555656433105
control,147,"Kelly — who in his application called affirmative action and slavery the same morally — will replace retiring Justice David Prosser on Aug. 1, the start of the court's new term.",max,11.455093383789062
control,147,"Kelly — who in his application called affirmative action and slavery the same morally — will replace retiring Justice David Prosser on Aug. 1, the start of the court's new term.",last,6.562845230102539
control,148,"Windows Home Server, Windows Server 2003 and Windows XP: 256 MB, or 128 MB with 4GT.",mean,0.0
control,148,"Windows Home Server, Windows Server 2003 and Windows XP: 256 MB, or 128 MB with 4GT.",max,0.0
control,148,"Windows Home Server, Windows Server 2003 and Windows XP: 256 MB, or 128 MB with 4GT.",last,0.0
control,149,"According to the app's iTunes description, users can:

*Stay up to date on the latest campaign news

*Meet and communicate with fellow supporters

*Earn points for taking action to unlock special activist badges and win prizes

*RSVP, get directions, and check-in at official events and rallies

*Sign up to vote, sign up to volunteer, and make a difference

*Invite your friends to join you on the app!",mean,0.0
control,149,"According to the app's iTunes description, users can:

*Stay up to date on the latest campaign news

*Meet and communicate with fellow supporters

*Earn points for taking action to unlock special activist badges and win prizes

*RSVP, get directions, and check-in at official events and rallies

*Sign up to vote, sign up to volunteer, and make a difference

*Invite your friends to join you on the app!",max,0.0
control,149,"According to the app's iTunes description, users can:

*Stay up to date on the latest campaign news

*Meet and communicate with fellow supporters

*Earn points for taking action to unlock special activist badges and win prizes

*RSVP, get directions, and check-in at official events and rallies

*Sign up to vote, sign up to volunteer, and make a difference

*Invite your friends to join you on the app!",last,0.0
control,150,"Point percentage: This variable works as a proxy for score effects, which cause a team in the lead to go into a defensive shell, artificially suppressing its shot differential.",mean,0.0
control,150,"Point percentage: This variable works as a proxy for score effects, which cause a team in the lead to go into a defensive shell, artificially suppressing its shot differential.",max,0.0
control,150,"Point percentage: This variable works as a proxy for score effects, which cause a team in the lead to go into a defensive shell, artificially suppressing its shot differential.",last,0.0
control,151,Team officials have said all winter they plan on Danny Espinosa to be their utility infielder.,mean,0.0
control,151,Team officials have said all winter they plan on Danny Espinosa to be their utility infielder.,max,0.0
control,151,Team officials have said all winter they plan on Danny Espinosa to be their utility infielder.,last,0.0
control,152,“The innovative and financially strong Smilegate with its billion-dollar CROSSFIRE franchise is a perfect partner for us.,mean,0.0
control,152,“The innovative and financially strong Smilegate with its billion-dollar CROSSFIRE franchise is a perfect partner for us.,max,0.0
control,152,“The innovative and financially strong Smilegate with its billion-dollar CROSSFIRE franchise is a perfect partner for us.,last,0.0
control,153,"As such, gender is important in defining susceptibility and exposure to a number of mental health risks.",mean,0.0
control,153,"As such, gender is important in defining susceptibility and exposure to a number of mental health risks.",max,0.0
control,153,"As such, gender is important in defining susceptibility and exposure to a number of mental health risks.",last,0.0
control,154,Warden Adam Gormely said he’s gotten into arguments at accident scenes with people who want to cut off the moose’s antlers but leave the rest.,mean,0.0
control,154,Warden Adam Gormely said he’s gotten into arguments at accident scenes with people who want to cut off the moose’s antlers but leave the rest.,max,0.0
control,154,Warden Adam Gormely said he’s gotten into arguments at accident scenes with people who want to cut off the moose’s antlers but leave the rest.,last,0.0
control,155,"Condemning them to life in the shadows means that they will have less stable home lives than they should, be denied the opportunity to acquire skills and education, contribute less to the economy, and play a less positive role in society.",mean,0.0
control,155,"Condemning them to life in the shadows means that they will have less stable home lives than they should, be denied the opportunity to acquire skills and education, contribute less to the economy, and play a less positive role in society.",max,0.0
control,155,"Condemning them to life in the shadows means that they will have less stable home lives than they should, be denied the opportunity to acquire skills and education, contribute less to the economy, and play a less positive role in society.",last,0.0
control,156,"Here is his statement:

“It not infrequently happens that something about the earth…may be known with the greatest certainty by reasoning or by experience, even by one who is not a Christian.",mean,0.0
control,156,"Here is his statement:

“It not infrequently happens that something about the earth…may be known with the greatest certainty by reasoning or by experience, even by one who is not a Christian.",max,0.0
control,156,"Here is his statement:

“It not infrequently happens that something about the earth…may be known with the greatest certainty by reasoning or by experience, even by one who is not a Christian.",last,0.0
control,157,"Sasser drove me to one of the sugar mills, this one run by the Sugarcane Growers Cooperative of Florida, an organization of 45 small and medium-sized farms.",mean,0.09255607426166534
control,157,"Sasser drove me to one of the sugar mills, this one run by the Sugarcane Growers Cooperative of Florida, an organization of 45 small and medium-sized farms.",max,3.424574613571167
control,157,"Sasser drove me to one of the sugar mills, this one run by the Sugarcane Growers Cooperative of Florida, an organization of 45 small and medium-sized farms.",last,0.0
control,158,"""Hard disk, hard disk...hmmm -- is that little rectangle in the top right?""",mean,0.0
control,158,"""Hard disk, hard disk...hmmm -- is that little rectangle in the top right?""",max,0.0
control,158,"""Hard disk, hard disk...hmmm -- is that little rectangle in the top right?""",last,0.0
control,159,The upshot comes down to a very simple rule.,mean,0.0
control,159,The upshot comes down to a very simple rule.,max,0.0
control,159,The upshot comes down to a very simple rule.,last,0.0
control,160,"Research has shown that disorder may confer certain advantages that make psychopaths particularly suited to a life on the public stage and able to handle high-pressure situations: psychopaths score low on measures of stress reactivity, anxiety and depression, and high on measures of competitive achievement, positive impressions on first encounters, and fearlessness.",mean,0.0
control,160,"Research has shown that disorder may confer certain advantages that make psychopaths particularly suited to a life on the public stage and able to handle high-pressure situations: psychopaths score low on measures of stress reactivity, anxiety and depression, and high on measures of competitive achievement, positive impressions on first encounters, and fearlessness.",max,0.0
control,160,"Research has shown that disorder may confer certain advantages that make psychopaths particularly suited to a life on the public stage and able to handle high-pressure situations: psychopaths score low on measures of stress reactivity, anxiety and depression, and high on measures of competitive achievement, positive impressions on first encounters, and fearlessness.",last,0.0
control,161,"It’s an altercation that sparked a brief cri de coeur online this Saturday, when conservatives thought they’d found the clip that could undermine the entire pro-union movement.",mean,0.0
control,161,"It’s an altercation that sparked a brief cri de coeur online this Saturday, when conservatives thought they’d found the clip that could undermine the entire pro-union movement.",max,0.0
control,161,"It’s an altercation that sparked a brief cri de coeur online this Saturday, when conservatives thought they’d found the clip that could undermine the entire pro-union movement.",last,0.0
control,162,The solution isn't less spying -- despite the Snowden revelations -- but more policies.,mean,0.0
control,162,The solution isn't less spying -- despite the Snowden revelations -- but more policies.,max,0.0
control,162,The solution isn't less spying -- despite the Snowden revelations -- but more policies.,last,0.0
control,163,"For the past two years, health insurers selling on Obamacare marketplaces had little information to estimate how much medical care their members would use.",mean,0.0
control,163,"For the past two years, health insurers selling on Obamacare marketplaces had little information to estimate how much medical care their members would use.",max,0.0
control,163,"For the past two years, health insurers selling on Obamacare marketplaces had little information to estimate how much medical care their members would use.",last,0.0
control,164,"However, it still packs a punch – at its core, the LimeSDR Mini uses the same LMS7002M radio transceiver as its big sibling.""",mean,0.0
control,164,"However, it still packs a punch – at its core, the LimeSDR Mini uses the same LMS7002M radio transceiver as its big sibling.""",max,0.0
control,164,"However, it still packs a punch – at its core, the LimeSDR Mini uses the same LMS7002M radio transceiver as its big sibling.""",last,0.0
control,165,"(In the biz, ""climate sensitivity"" refers to the rise in temperature that would result from a doubling in global greenhouses gases from pre-industrial levels.)",mean,0.0
control,165,"(In the biz, ""climate sensitivity"" refers to the rise in temperature that would result from a doubling in global greenhouses gases from pre-industrial levels.)",max,0.0
control,165,"(In the biz, ""climate sensitivity"" refers to the rise in temperature that would result from a doubling in global greenhouses gases from pre-industrial levels.)",last,0.0
control,166,"In all cases, our customers will proactively be informed about these VoIP charges in advance through the company’s standard communication channels like SMS, USSD pop-up, email etc.",mean,0.0
control,166,"In all cases, our customers will proactively be informed about these VoIP charges in advance through the company’s standard communication channels like SMS, USSD pop-up, email etc.",max,0.0
control,166,"In all cases, our customers will proactively be informed about these VoIP charges in advance through the company’s standard communication channels like SMS, USSD pop-up, email etc.",last,0.0
control,167,Moleskine or some a cheap one found at the store.,mean,0.0
control,167,Moleskine or some a cheap one found at the store.,max,0.0
control,167,Moleskine or some a cheap one found at the store.,last,0.0
control,168,"Children are seen as extensions of their parents, which is why so many Asian parents feel free to tell their children what major or career to pursue.",mean,0.0
control,168,"Children are seen as extensions of their parents, which is why so many Asian parents feel free to tell their children what major or career to pursue.",max,0.0
control,168,"Children are seen as extensions of their parents, which is why so many Asian parents feel free to tell their children what major or career to pursue.",last,0.0
control,169,Part of the problem is that we develop bad habits over the years.,mean,0.0
control,169,Part of the problem is that we develop bad habits over the years.,max,0.0
control,169,Part of the problem is that we develop bad habits over the years.,last,0.0
control,170,"There are already promises in many other languages: Scala has Future, Java has CompletableFuture, and C# has Task.",mean,0.0
control,170,"There are already promises in many other languages: Scala has Future, Java has CompletableFuture, and C# has Task.",max,0.0
control,170,"There are already promises in many other languages: Scala has Future, Java has CompletableFuture, and C# has Task.",last,0.0
control,171,"[24]

Famous historical cases [ edit ]

Famous instances of great economic and social mobility include Benjamin Franklin and Henry Ford,[3] Additional popular examples of upward social mobility between generations in America include Abraham Lincoln and Bill Clinton, who were born into working-class families yet achieved high political office in adult life.",mean,0.0
control,171,"[24]

Famous historical cases [ edit ]

Famous instances of great economic and social mobility include Benjamin Franklin and Henry Ford,[3] Additional popular examples of upward social mobility between generations in America include Abraham Lincoln and Bill Clinton, who were born into working-class families yet achieved high political office in adult life.",max,0.0
control,171,"[24]

Famous historical cases [ edit ]

Famous instances of great economic and social mobility include Benjamin Franklin and Henry Ford,[3] Additional popular examples of upward social mobility between generations in America include Abraham Lincoln and Bill Clinton, who were born into working-class families yet achieved high political office in adult life.",last,0.0
control,172,"But the expansion would depend on being successful on competitive bids, Hoffman added.",mean,0.7238224744796753
control,172,"But the expansion would depend on being successful on competitive bids, Hoffman added.",max,7.647798538208008
control,172,"But the expansion would depend on being successful on competitive bids, Hoffman added.",last,7.647798538208008
control,173,"The Salt-N-Pepa-led “I Love The ‘90s"" tour attracted 10,141 and Kid Rock, the highest paid act in Grandstand history, brought in 10,115.",mean,0.0
control,173,"The Salt-N-Pepa-led “I Love The ‘90s"" tour attracted 10,141 and Kid Rock, the highest paid act in Grandstand history, brought in 10,115.",max,0.0
control,173,"The Salt-N-Pepa-led “I Love The ‘90s"" tour attracted 10,141 and Kid Rock, the highest paid act in Grandstand history, brought in 10,115.",last,0.0
control,174,"Requirements

Use Homebrew Cask?",mean,0.0
control,174,"Requirements

Use Homebrew Cask?",max,0.0
control,174,"Requirements

Use Homebrew Cask?",last,0.0
control,175,In the end four teams climbed the route that day – an instant classic!,mean,0.0
control,175,In the end four teams climbed the route that day – an instant classic!,max,0.0
control,175,In the end four teams climbed the route that day – an instant classic!,last,0.0
control,176,"If Obama has continued to push for Assad’s ouster, moreover, it has been mainly at Saudi behest since the Wahhabists who rule in Riyadh cannot countenance the idea of a Shi‘ite remaining in power in neighboring Syria.",mean,0.0
control,176,"If Obama has continued to push for Assad’s ouster, moreover, it has been mainly at Saudi behest since the Wahhabists who rule in Riyadh cannot countenance the idea of a Shi‘ite remaining in power in neighboring Syria.",max,0.0
control,176,"If Obama has continued to push for Assad’s ouster, moreover, it has been mainly at Saudi behest since the Wahhabists who rule in Riyadh cannot countenance the idea of a Shi‘ite remaining in power in neighboring Syria.",last,0.0
control,177,"This truth and justice men presently endeavour to make application of, to the measuring of land, the apportionment of service, the protection of life and property.",mean,0.0
control,177,"This truth and justice men presently endeavour to make application of, to the measuring of land, the apportionment of service, the protection of life and property.",max,0.0
control,177,"This truth and justice men presently endeavour to make application of, to the measuring of land, the apportionment of service, the protection of life and property.",last,0.0
control,178,"We shouldn’t hold them to it for the rest of their careers; he later told The Guardian that “I have no qualms about admitting it was a promotional gimmick.”

After Illinois, it seemed like everything was on the table for Stevens.",mean,0.0
control,178,"We shouldn’t hold them to it for the rest of their careers; he later told The Guardian that “I have no qualms about admitting it was a promotional gimmick.”

After Illinois, it seemed like everything was on the table for Stevens.",max,0.0
control,178,"We shouldn’t hold them to it for the rest of their careers; he later told The Guardian that “I have no qualms about admitting it was a promotional gimmick.”

After Illinois, it seemed like everything was on the table for Stevens.",last,0.0
control,179,Might of the Bear - Now works with Staves.,mean,0.0
control,179,Might of the Bear - Now works with Staves.,max,0.0
control,179,Might of the Bear - Now works with Staves.,last,0.0
control,180,"Its compass is not the centre of Melbourne, but the satellite city of Broadmeadows, around which the surrounding suburbs hover.",mean,0.22516658902168274
control,180,"Its compass is not the centre of Melbourne, but the satellite city of Broadmeadows, around which the surrounding suburbs hover.",max,5.854331016540527
control,180,"Its compass is not the centre of Melbourne, but the satellite city of Broadmeadows, around which the surrounding suburbs hover.",last,0.0
control,181,“That is not to say they are giving instructions to it; they do not.,mean,0.0
control,181,“That is not to say they are giving instructions to it; they do not.,max,0.0
control,181,“That is not to say they are giving instructions to it; they do not.,last,0.0
control,182,I had tears in my eyes.”,mean,0.3774344325065613
control,182,I had tears in my eyes.”,max,3.0194754600524902
control,182,I had tears in my eyes.”,last,3.0194754600524902
control,183,"Step 1: Conservation

First, we need to do whatever it takes to make sure our current stocks of antibiotics remain effective for as long as possible.",mean,0.0
control,183,"Step 1: Conservation

First, we need to do whatever it takes to make sure our current stocks of antibiotics remain effective for as long as possible.",max,0.0
control,183,"Step 1: Conservation

First, we need to do whatever it takes to make sure our current stocks of antibiotics remain effective for as long as possible.",last,0.0
control,184,"But If you live in UK and US ,you must try it .",mean,0.0
control,184,"But If you live in UK and US ,you must try it .",max,0.0
control,184,"But If you live in UK and US ,you must try it .",last,0.0
control,185,"Likewise, electricity came chiefly from the mainland, most of it from Ukrainian power stations.",mean,0.0
control,185,"Likewise, electricity came chiefly from the mainland, most of it from Ukrainian power stations.",max,0.0
control,185,"Likewise, electricity came chiefly from the mainland, most of it from Ukrainian power stations.",last,0.0
control,186,He played shortstop and second base on the same field where his dad once pitched.,mean,0.0
control,186,He played shortstop and second base on the same field where his dad once pitched.,max,0.0
control,186,He played shortstop and second base on the same field where his dad once pitched.,last,0.0
control,187,"For that reason alone, document-stores (Tokyo, CouchDB, MongoDB), graph stores (Neo4J), and other alternative data structure databases (Redis) are finding fertile ground for adoption.",mean,0.0
control,187,"For that reason alone, document-stores (Tokyo, CouchDB, MongoDB), graph stores (Neo4J), and other alternative data structure databases (Redis) are finding fertile ground for adoption.",max,0.0
control,187,"For that reason alone, document-stores (Tokyo, CouchDB, MongoDB), graph stores (Neo4J), and other alternative data structure databases (Redis) are finding fertile ground for adoption.",last,0.0
control,188,"Two weeks later, three members of the Panama Unit, including Jonathan Treviño and Alexis Espinoza, the son of Hidalgo Police Chief Rudy Espinoza, were indicted by a federal grand jury after an investigation by Immigration and Customs Enforcement and the FBI.",mean,0.0
control,188,"Two weeks later, three members of the Panama Unit, including Jonathan Treviño and Alexis Espinoza, the son of Hidalgo Police Chief Rudy Espinoza, were indicted by a federal grand jury after an investigation by Immigration and Customs Enforcement and the FBI.",max,0.0
control,188,"Two weeks later, three members of the Panama Unit, including Jonathan Treviño and Alexis Espinoza, the son of Hidalgo Police Chief Rudy Espinoza, were indicted by a federal grand jury after an investigation by Immigration and Customs Enforcement and the FBI.",last,0.0
control,189,"Wael Ghonim, a cyberactivist who is a Google executive on leave, wrote Friday on his Twitter account, ""Dear Egyptians, Go back to your work on Sunday, work like never before and help Egypt become a developed country.""",mean,0.31788185238838196
control,189,"Wael Ghonim, a cyberactivist who is a Google executive on leave, wrote Friday on his Twitter account, ""Dear Egyptians, Go back to your work on Sunday, work like never before and help Egypt become a developed country.""",max,5.760391712188721
control,189,"Wael Ghonim, a cyberactivist who is a Google executive on leave, wrote Friday on his Twitter account, ""Dear Egyptians, Go back to your work on Sunday, work like never before and help Egypt become a developed country.""",last,0.0
control,190,"The fossil fuel industry, led by oil and coal, received $72 billion in total federal subsidies from 2002 to 2008, but earlier this year President Obama called for those subsidies to end.About $2.3 billion of the $72 billion went to so carbon capture and sequestration projects and research, which seek to trap carbon dioxide and bury it underground.",mean,0.0
control,190,"The fossil fuel industry, led by oil and coal, received $72 billion in total federal subsidies from 2002 to 2008, but earlier this year President Obama called for those subsidies to end.About $2.3 billion of the $72 billion went to so carbon capture and sequestration projects and research, which seek to trap carbon dioxide and bury it underground.",max,0.0
control,190,"The fossil fuel industry, led by oil and coal, received $72 billion in total federal subsidies from 2002 to 2008, but earlier this year President Obama called for those subsidies to end.About $2.3 billion of the $72 billion went to so carbon capture and sequestration projects and research, which seek to trap carbon dioxide and bury it underground.",last,0.0
control,191,"Practice What You Preach – Barry White

82.",mean,0.0
control,191,"Practice What You Preach – Barry White

82.",max,0.0
control,191,"Practice What You Preach – Barry White

82.",last,0.0
control,192,"You’d also hope that having partnered with IBM, Elemental Path will invest plenty of time in securing the dinosaur from more devious developers.",mean,0.0
control,192,"You’d also hope that having partnered with IBM, Elemental Path will invest plenty of time in securing the dinosaur from more devious developers.",max,0.0
control,192,"You’d also hope that having partnered with IBM, Elemental Path will invest plenty of time in securing the dinosaur from more devious developers.",last,0.0
control,193,"I’m going to stand up along side the likes of Janet and say loudly and clearly…

Back The Fuck Off.",mean,1.1006040573120117
control,193,"I’m going to stand up along side the likes of Janet and say loudly and clearly…

Back The Fuck Off.",max,7.925819396972656
control,193,"I’m going to stand up along side the likes of Janet and say loudly and clearly…

Back The Fuck Off.",last,0.0
control,194,4.Cornerback: The Patriots have a pretty young cornerback depth chart.,mean,0.0
control,194,4.Cornerback: The Patriots have a pretty young cornerback depth chart.,max,0.0
control,194,4.Cornerback: The Patriots have a pretty young cornerback depth chart.,last,0.0
control,195,"He wants to transfer to a school closer to home (Norcross, Ga.) so his family can see him play.""",mean,0.0
control,195,"He wants to transfer to a school closer to home (Norcross, Ga.) so his family can see him play.""",max,0.0
control,195,"He wants to transfer to a school closer to home (Norcross, Ga.) so his family can see him play.""",last,0.0
control,196,There is a tremendous shortage of drilling rigs and manpower.,mean,0.0
control,196,There is a tremendous shortage of drilling rigs and manpower.,max,0.0
control,196,There is a tremendous shortage of drilling rigs and manpower.,last,0.0
control,197,"Based on these findings, Smith and co-workers (846, 1114) proposed that especially simple motor tasks require stage 2 sleep, whereas complex motor tasks may require REM sleep.",mean,0.0
control,197,"Based on these findings, Smith and co-workers (846, 1114) proposed that especially simple motor tasks require stage 2 sleep, whereas complex motor tasks may require REM sleep.",max,0.0
control,197,"Based on these findings, Smith and co-workers (846, 1114) proposed that especially simple motor tasks require stage 2 sleep, whereas complex motor tasks may require REM sleep.",last,0.0
control,198,God is often believed to be forgiving.,mean,0.0
control,198,God is often believed to be forgiving.,max,0.0
control,198,God is often believed to be forgiving.,last,0.0
control,199,"“Easy Top 10,” Bolden said.",mean,0.18696187436580658
control,199,"“Easy Top 10,” Bolden said.",max,2.0565805435180664
control,199,"“Easy Top 10,” Bolden said.",last,0.0
